"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
3.05,2.86,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.94,2.76,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
1.84,1.64,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.17,2.2,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.07,2.11,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
1.67,2.12,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.69,3.42,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
3.02,4.03,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.66,3.26,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
1.72,1.74,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.43,2.12,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
2.53,2.49,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2G"
